,Group.1,GW_temp,GW_level,Site,Date
1724,CD_0018-03-20,6.240833333,-18.18489583,CD,0018-03-20
1725,CD_0018-03-21,6.213541667,-18.38927083,CD,0018-03-21
1726,CD_0018-03-22,6.193333333,-13.39645833,CD,0018-03-22
1727,CD_0018-03-23,6.169583333,-14.01135417,CD,0018-03-23
1728,CD_0018-03-24,6.1525,-15.9378125,CD,0018-03-24
1729,CD_0018-03-25,6.116458333,-18.04739583,CD,0018-03-25
1730,CD_0018-03-26,6.101979167,-17.39572917,CD,0018-03-26
1731,CD_0018-03-27,6.0821875,-16.96583333,CD,0018-03-27
1732,CD_0018-03-28,6.055833333,-16.58625,CD,0018-03-28
1733,CD_0018-03-29,6.039270833,-9.124791667,CD,0018-03-29
1734,CD_0018-03-30,6.037708333,-9.068229167,CD,0018-03-30
1735,CD_0018-03-31,6.038958333,-11.5275,CD,0018-03-31
1736,CD_0018-04-01,6.004479167,-5.39875,CD,0018-04-01
1737,CD_0018-04-02,6.01,-5.326770833,CD,0018-04-02
1738,CD_0018-04-03,6.000104167,-3.2453125,CD,0018-04-03
1739,CD_0018-04-04,5.9903125,-6.129270833,CD,0018-04-04
1740,CD_0018-04-05,5.989375,-7.231354167,CD,0018-04-05
1741,CD_0018-04-06,6.0090625,-11.90083333,CD,0018-04-06
1742,CD_0018-04-07,6.027291667,-15.58322917,CD,0018-04-07
1743,CD_0018-04-08,6.0465625,-17.07489583,CD,0018-04-08
1744,CD_0018-04-09,6.0634375,-16.98552083,CD,0018-04-09
1745,CD_0018-04-10,6.0903125,-17.2,CD,0018-04-10
1746,CD_0018-04-11,6.176041667,-17.3815625,CD,0018-04-11
1747,CD_0018-04-12,6.213020833,-18.3859375,CD,0018-04-12
1748,CD_0018-04-13,6.237604167,-18.85697917,CD,0018-04-13
1749,CD_0018-04-14,6.259895833,-16.63104167,CD,0018-04-14
1750,CD_0018-04-15,6.283958333,-16.7821875,CD,0018-04-15
1751,CD_0018-04-16,6.310416667,-17.6828125,CD,0018-04-16
1752,CD_0018-04-17,6.337291667,-20.0446875,CD,0018-04-17
1753,CD_0018-04-18,6.3653125,-21.1125,CD,0018-04-18
1754,CD_0018-04-19,6.396458333,-20.26614583,CD,0018-04-19
1755,CD_0018-04-20,6.425729167,-21.06583333,CD,0018-04-20
1756,CD_0018-04-21,6.457916667,-22.40760417,CD,0018-04-21
1757,CD_0018-04-22,6.493229167,-24.1075,CD,0018-04-22
1758,CD_0018-04-23,6.527395833,-24.309375,CD,0018-04-23
1759,CD_0018-04-24,6.568229167,-26.0575,CD,0018-04-24
1760,CD_0018-04-25,6.611666667,-20.28125,CD,0018-04-25
